Experiment name:,Goats and others
Duration:, 10 0
Rate:, 20 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S
Units:, \xc2\xb5S
Time
'0:2:22.7,1.1483
'0:2:22.75,1.1451
'0:2:22.8,1.1451
'0:2:22.85,1.1451
'0:2:22.9,1.1451
'0:2:22.95,1.1451
'0:2:23.0,1.1418
'0:2:23.05,1.1418
'0:2:23.1,1.1418
'0:2:23.15,1.1418
'0:2:23.2,1.1418
'0:2:23.25,1.1396
'0:2:23.3,1.1396
'0:2:23.35,1.1396
'0:2:23.4,1.1396
'0:2:23.45,1.1396
'0:2:23.5,1.1364
'0:2:23.55,1.1364
'0:2:23.6,1.1364
'0:2:23.65,1.1364
'0:2:23.7,1.1364
'0:2:23.75,1.1328
'0:2:23.8,1.1328
'0:2:23.85,1.1328
'0:2:23.9,1.1328
'0:2:23.95,1.1328
'0:2:24.0,1.1296
'0:2:24.05,1.1296
'0:2:24.1,1.1296
'0:2:24.15,1.1296
'0:2:24.2,1.1296
'0:2:24.25,1.1271
'0:2:24.3,1.1271
'0:2:24.35,1.1271
'0:2:24.4,1.1271
'0:2:24.45,1.1271
'0:2:24.5,1.1269
'0:2:24.55,1.1269
'0:2:24.6,1.1269
'0:2:24.65,1.1269
'0:2:24.7,1.1269
'0:2:24.75,1.1278
'0:2:24.8,1.1278
'0:2:24.85,1.1278
'0:2:24.9,1.1278
'0:2:24.95,1.1278
'0:2:25.0,1.1285
'0:2:25.05,1.1285
'0:2:25.1,1.1285
'0:2:25.15,1.1285
'0:2:25.2,1.1285
'0:2:25.25,1.1287
'0:2:25.3,1.1287
'0:2:25.35,1.1287
'0:2:25.4,1.1287
'0:2:25.45,1.1287
'0:2:25.5,1.1284
'0:2:25.55,1.1284
'0:2:25.6,1.1284
'0:2:25.65,1.1284
'0:2:25.7,1.1284
'0:2:25.75,1.1280
'0:2:25.8,1.1280
'0:2:25.85,1.1280
'0:2:25.9,1.1280
'0:2:25.95,1.1280
'0:2:26.0,1.1276
'0:2:26.05,1.1276
'0:2:26.1,1.1276
'0:2:26.15,1.1276
'0:2:26.2,1.1276
'0:2:26.25,1.1278
'0:2:26.3,1.1278
'0:2:26.35,1.1278
'0:2:26.4,1.1278
'0:2:26.45,1.1278
'0:2:26.5,1.1282
'0:2:26.55,1.1282
'0:2:26.6,1.1282
'0:2:26.65,1.1282
'0:2:26.7,1.1282
'0:2:26.75,1.1282
'0:2:26.8,1.1282
'0:2:26.85,1.1282
'0:2:26.9,1.1282
'0:2:26.95,1.1280
'0:2:27.0,1.1280
'0:2:27.05,1.1280
'0:2:27.1,1.1280
'0:2:27.15,1.1280
'0:2:27.2,1.1273
'0:2:27.25,1.1273
'0:2:27.3,1.1273
'0:2:27.35,1.1273
'0:2:27.4,1.1273
'0:2:27.45,1.1266
'0:2:27.5,1.1266
'0:2:27.55,1.1266
'0:2:27.6,1.1266
'0:2:27.65,1.1266
'0:2:27.7,1.1268
'0:2:27.75,1.1268
'0:2:27.8,1.1268
'0:2:27.85,1.1268
'0:2:27.9,1.1268
'0:2:27.95,1.1276
'0:2:28.0,1.1276
'0:2:28.05,1.1276
'0:2:28.1,1.1276
'0:2:28.15,1.1276
'0:2:28.2,1.1292
'0:2:28.25,1.1292
'0:2:28.3,1.1292
'0:2:28.35,1.1292
'0:2:28.4,1.1292
'0:2:28.45,1.1310
'0:2:28.5,1.1310
'0:2:28.55,1.1310
'0:2:28.6,1.1310
'0:2:28.65,1.1310
'0:2:28.7,1.1326
'0:2:28.75,1.1326
'0:2:28.8,1.1326
'0:2:28.85,1.1326
'0:2:28.9,1.1326
'0:2:28.95,1.1335
'0:2:29.0,1.1335
'0:2:29.05,1.1335
'0:2:29.1,1.1335
'0:2:29.15,1.1335
'0:2:29.2,1.1335
'0:2:29.25,1.1335
'0:2:29.3,1.1335
'0:2:29.35,1.1335
'0:2:29.4,1.1335
'0:2:29.45,1.1330
'0:2:29.5,1.1330
'0:2:29.55,1.1330
'0:2:29.6,1.1330
'0:2:29.65,1.1330
'0:2:29.7,1.1317
'0:2:29.75,1.1317
'0:2:29.8,1.1317
'0:2:29.85,1.1317
'0:2:29.9,1.1317
'0:2:29.95,1.1301
'0:2:30.0,1.1301
'0:2:30.05,1.1301
'0:2:30.1,1.1301
'0:2:30.15,1.1301
'0:2:30.2,1.1285
'0:2:30.25,1.1285
'0:2:30.3,1.1285
'0:2:30.35,1.1285
'0:2:30.4,1.1285
'0:2:30.45,1.1271
'0:2:30.5,1.1271
'0:2:30.55,1.1271
'0:2:30.6,1.1271
'0:2:30.65,1.1271
'0:2:30.7,1.1259
'0:2:30.75,1.1259
'0:2:30.8,1.1259
'0:2:30.85,1.1259
'0:2:30.9,1.1259
'0:2:30.95,1.1248
'0:2:31.0,1.1248
'0:2:31.05,1.1248
'0:2:31.1,1.1248
'0:2:31.15,1.1248
'0:2:31.2,1.1238
'0:2:31.25,1.1238
'0:2:31.3,1.1238
'0:2:31.35,1.1238
'0:2:31.4,1.1238
'0:2:31.45,1.1230
'0:2:31.5,1.1230
'0:2:31.55,1.1230
'0:2:31.6,1.1230
'0:2:31.65,1.1230
'0:2:31.7,1.1222
'0:2:31.75,1.1222
'0:2:31.8,1.1222
'0:2:31.85,1.1222
'0:2:31.9,1.1222
'0:2:31.95,1.1215
'0:2:32.0,1.1215
'0:2:32.05,1.1215
'0:2:32.1,1.1215
'0:2:32.15,1.1215
'0:2:32.2,1.1209
'0:2:32.25,1.1209
'0:2:32.3,1.1209
'0:2:32.35,1.1209
'0:2:32.4,1.1209
'0:2:32.45,1.1206
'0:2:32.5,1.1206
'0:2:32.55,1.1206
'0:2:32.6,1.1206
'0:2:32.65,1.1206
'0:2:32.7,1.1202
'0:2:32.75,1.1202
'0:2:32.8,1.1202
'0:2:32.85,1.1202
'0:2:32.9,1.1201
'0:2:32.95,1.1201
'0:2:33.0,1.1201
'0:2:33.05,1.1201
'0:2:33.1,1.1201
'0:2:33.15,1.1199
'0:2:33.2,1.1199
'0:2:33.25,1.1199
'0:2:33.3,1.1199
'0:2:33.35,1.1199
'0:2:33.4,1.1209
'0:2:33.45,1.1209
'0:2:33.5,1.1209
'0:2:33.55,1.1209
'0:2:33.6,1.1209
'0:2:33.65,1.1248
'0:2:33.7,1.1248
'0:2:33.75,1.1248
'0:2:33.8,1.1248
'0:2:33.85,1.1248
'0:2:33.9,1.1319
'0:2:33.95,1.1319
'0:2:34.0,1.1319
'0:2:34.05,1.1319
'0:2:34.1,1.1319
'0:2:34.15,1.1418
'0:2:34.2,1.1418
'0:2:34.25,1.1418
'0:2:34.3,1.1418
'0:2:34.35,1.1418
'0:2:34.4,1.1535
'0:2:34.45,1.1535
'0:2:34.5,1.1535
'0:2:34.55,1.1535
'0:2:34.6,1.1535
'0:2:34.65,1.1646
'0:2:34.7,1.1646
'0:2:34.75,1.1646
'0:2:34.8,1.1646
'0:2:34.85,1.1646
'0:2:34.9,1.1740
'0:2:34.95,1.1740
'0:2:35.0,1.1740
'0:2:35.05,1.1740
'0:2:35.1,1.1740
'0:2:35.15,1.1816
'0:2:35.2,1.1816
'0:2:35.25,1.1816
'0:2:35.3,1.1816
'0:2:35.35,1.1816
'0:2:35.4,1.1873
'0:2:35.45,1.1873
'0:2:35.5,1.1873
'0:2:35.55,1.1873
'0:2:35.6,1.1873
'0:2:35.65,1.1915
'0:2:35.7,1.1915
'0:2:35.75,1.1915
'0:2:35.8,1.1915
'0:2:35.85,1.1915
'0:2:35.9,1.1946
'0:2:35.95,1.1946
'0:2:36.0,1.1946
'0:2:36.05,1.1946
'0:2:36.1,1.1946
'0:2:36.15,1.1970
'0:2:36.2,1.1970
'0:2:36.25,1.1970
'0:2:36.3,1.1970
'0:2:36.35,1.1970
'0:2:36.4,1.1987
'0:2:36.45,1.1987
'0:2:36.5,1.1987
'0:2:36.55,1.1987
'0:2:36.6,1.1987
'0:2:36.65,1.1995
'0:2:36.7,1.1995
'0:2:36.75,1.1995
'0:2:36.8,1.1995
'0:2:36.85,1.1995
'0:2:36.9,1.1999
'0:2:36.95,1.1999
'0:2:37.0,1.1999
'0:2:37.05,1.1999
'0:2:37.1,1.1999
'0:2:37.15,1.1997
'0:2:37.2,1.1997
'0:2:37.25,1.1997
'0:2:37.3,1.1997
'0:2:37.35,1.1997
'0:2:37.4,1.1985
'0:2:37.45,1.1985
'0:2:37.5,1.1985
'0:2:37.55,1.1985
'0:2:37.6,1.1985
'0:2:37.65,1.1964
'0:2:37.7,1.1964
'0:2:37.75,1.1964
'0:2:37.8,1.1964
'0:2:37.85,1.1964
'0:2:37.9,1.1937
'0:2:37.95,1.1937
'0:2:38.0,1.1937
'0:2:38.05,1.1937
'0:2:38.1,1.1937
'0:2:38.15,1.1904
'0:2:38.2,1.1904
'0:2:38.25,1.1904
'0:2:38.3,1.1904
'0:2:38.35,1.1904
'0:2:38.4,1.1871
'0:2:38.45,1.1871
'0:2:38.5,1.1871
'0:2:38.55,1.1871
'0:2:38.6,1.1871
'0:2:38.65,1.1844
'0:2:38.7,1.1844
'0:2:38.75,1.1844
'0:2:38.8,1.1844
'0:2:38.85,1.1844
'0:2:38.9,1.1819
'0:2:38.95,1.1819
'0:2:39.0,1.1819
'0:2:39.05,1.1819
'0:2:39.1,1.1819
'0:2:39.15,1.1798
'0:2:39.2,1.1798
'0:2:39.25,1.1798
'0:2:39.3,1.1798
'0:2:39.35,1.1798
'0:2:39.4,1.1779
'0:2:39.45,1.1779
'0:2:39.5,1.1779
'0:2:39.55,1.1779
'0:2:39.6,1.1779
'0:2:39.65,1.1762
'0:2:39.7,1.1762
'0:2:39.75,1.1762
'0:2:39.8,1.1762
'0:2:39.85,1.1749
'0:2:39.9,1.1749
'0:2:39.95,1.1749
'0:2:40.0,1.1749
'0:2:40.05,1.1749
'0:2:40.1,1.1736
'0:2:40.15,1.1736
'0:2:40.2,1.1736
'0:2:40.25,1.1736
'0:2:40.3,1.1736
'0:2:40.35,1.1723
'0:2:40.4,1.1723
'0:2:40.45,1.1723
'0:2:40.5,1.1723
'0:2:40.55,1.1723
'0:2:40.6,1.1711
'0:2:40.65,1.1711
'0:2:40.7,1.1711
'0:2:40.75,1.1711
'0:2:40.8,1.1711
'0:2:40.85,1.1702
'0:2:40.9,1.1702
'0:2:40.95,1.1702
'0:2:41.0,1.1702
'0:2:41.05,1.1702
'0:2:41.1,1.1692
'0:2:41.15,1.1692
'0:2:41.2,1.1692
'0:2:41.25,1.1692
'0:2:41.3,1.1692
'0:2:41.35,1.1683
'0:2:41.4,1.1683
'0:2:41.45,1.1683
'0:2:41.5,1.1683
'0:2:41.55,1.1683
'0:2:41.6,1.1676
'0:2:41.65,1.1676
'0:2:41.7,1.1676
'0:2:41.75,1.1676
'0:2:41.8,1.1676
'0:2:41.85,1.1668
'0:2:41.9,1.1668
'0:2:41.95,1.1668
'0:2:42.0,1.1668
'0:2:42.05,1.1668
'0:2:42.1,1.1661
'0:2:42.15,1.1661
'0:2:42.2,1.1661
'0:2:42.25,1.1661
'0:2:42.3,1.1661
'0:2:42.35,1.1655
'0:2:42.4,1.1655
'0:2:42.45,1.1655
'0:2:42.5,1.1655
'0:2:42.55,1.1655
'0:2:42.6,1.1651
'0:2:42.65,1.1651
'0:2:42.7,1.1651
'0:2:42.75,1.1651
'0:2:42.8,1.1651
'0:2:42.85,1.1651
'0:2:42.9,1.1651
'0:2:42.95,1.1651
'0:2:43.0,1.1651
'0:2:43.05,1.1651
'0:2:43.1,1.1653
'0:2:43.15,1.1653
'0:2:43.2,1.1653
'0:2:43.25,1.1653
'0:2:43.3,1.1653
'0:2:43.35,1.1655
'0:2:43.4,1.1655
'0:2:43.45,1.1655
'0:2:43.5,1.1655
'0:2:43.55,1.1655
'0:2:43.6,1.1653
'0:2:43.65,1.1653
'0:2:43.7,1.1653
'0:2:43.75,1.1653
'0:2:43.8,1.1653
'0:2:43.85,1.1648
'0:2:43.9,1.1648
'0:2:43.95,1.1648
'0:2:44.0,1.1648
'0:2:44.05,1.1648
'0:2:44.1,1.1638
'0:2:44.15,1.1638
'0:2:44.2,1.1638
'0:2:44.25,1.1638
'0:2:44.3,1.1638
'0:2:44.35,1.1627
'0:2:44.4,1.1627
'0:2:44.45,1.1627
'0:2:44.5,1.1627
'0:2:44.55,1.1627
'0:2:44.6,1.1618
'0:2:44.65,1.1618
'0:2:44.7,1.1618
'0:2:44.75,1.1618
'0:2:44.8,1.1618
'0:2:44.85,1.1620
'0:2:44.9,1.1620
'0:2:44.95,1.1620
'0:2:45.0,1.1620
'0:2:45.05,1.1620
'0:2:45.1,1.1636
'0:2:45.15,1.1636
'0:2:45.2,1.1636
'0:2:45.25,1.1636
'0:2:45.3,1.1636
'0:2:45.35,1.1663
'0:2:45.4,1.1663
'0:2:45.45,1.1663
'0:2:45.5,1.1663
'0:2:45.55,1.1663
'0:2:45.6,1.1691
'0:2:45.65,1.1691
'0:2:45.7,1.1691
'0:2:45.75,1.1691
'0:2:45.8,1.1691
'0:2:45.85,1.1713
'0:2:45.9,1.1713
'0:2:45.95,1.1713
'0:2:46.0,1.1713
'0:2:46.05,1.1713
'0:2:46.1,1.1721
'0:2:46.15,1.1721
'0:2:46.2,1.1721
'0:2:46.25,1.1721
'0:2:46.3,1.1721
'0:2:46.35,1.1717
'0:2:46.4,1.1717
'0:2:46.45,1.1717
'0:2:46.5,1.1717
'0:2:46.55,1.1717
'0:2:46.6,1.1704
'0:2:46.65,1.1704
'0:2:46.7,1.1704
'0:2:46.75,1.1704
'0:2:46.8,1.1683
'0:2:46.85,1.1683
'0:2:46.9,1.1683
'0:2:46.95,1.1683
'0:2:47.0,1.1683
'0:2:47.05,1.1663
'0:2:47.1,1.1663
'0:2:47.15,1.1663
'0:2:47.2,1.1663
'0:2:47.25,1.1663
'0:2:47.3,1.1640
'0:2:47.35,1.1640
'0:2:47.4,1.1640
'0:2:47.45,1.1640
'0:2:47.5,1.1640
'0:2:47.55,1.1620
'0:2:47.6,1.1620
'0:2:47.65,1.1620
'0:2:47.7,1.1620
'0:2:47.75,1.1620
'0:2:47.8,1.1603
'0:2:47.85,1.1603
'0:2:47.9,1.1603
'0:2:47.95,1.1603
'0:2:48.0,1.1603
'0:2:48.05,1.1590
'0:2:48.1,1.1590
'0:2:48.15,1.1590
'0:2:48.2,1.1590
'0:2:48.25,1.1590
'0:2:48.3,1.1579
'0:2:48.35,1.1579
'0:2:48.4,1.1579
'0:2:48.45,1.1579
'0:2:48.5,1.1579
'0:2:48.55,1.1571
'0:2:48.6,1.1571
'0:2:48.65,1.1571
'0:2:48.7,1.1571
'0:2:48.75,1.1571
'0:2:48.8,1.1564
'0:2:48.85,1.1564
'0:2:48.9,1.1564
'0:2:48.95,1.1564
'0:2:49.0,1.1564
'0:2:49.05,1.1555
'0:2:49.1,1.1555
'0:2:49.15,1.1555
'0:2:49.2,1.1555
'0:2:49.25,1.1555
'0:2:49.3,1.1546
'0:2:49.35,1.1546
'0:2:49.4,1.1546
'0:2:49.45,1.1546
'0:2:49.5,1.1546
'0:2:49.55,1.1535
'0:2:49.6,1.1535
'0:2:49.65,1.1535
'0:2:49.7,1.1535
'0:2:49.75,1.1535
'0:2:49.8,1.1522
'0:2:49.85,1.1522
'0:2:49.9,1.1522
'0:2:49.95,1.1522
'0:2:50.0,1.1522
'0:2:50.05,1.1511
'0:2:50.1,1.1511
'0:2:50.15,1.1511
'0:2:50.2,1.1511
'0:2:50.25,1.1511
'0:2:50.3,1.1502
'0:2:50.35,1.1502
'0:2:50.4,1.1502
'0:2:50.45,1.1502
'0:2:50.5,1.1502
'0:2:50.55,1.1492
'0:2:50.6,1.1492
'0:2:50.65,1.1492
'0:2:50.7,1.1492
'0:2:50.75,1.1492
'0:2:50.8,1.1485
'0:2:50.85,1.1485
'0:2:50.9,1.1485
'0:2:50.95,1.1485
'0:2:51.0,1.1485
'0:2:51.05,1.1478
'0:2:51.1,1.1478
'0:2:51.15,1.1478
'0:2:51.2,1.1478
'0:2:51.25,1.1478
'0:2:51.3,1.1469
'0:2:51.35,1.1469
'0:2:51.4,1.1469
'0:2:51.45,1.1469
'0:2:51.5,1.1469
'0:2:51.55,1.1461
'0:2:51.6,1.1461
'0:2:51.65,1.1461
'0:2:51.7,1.1461
'0:2:51.75,1.1461
'0:2:51.8,1.1454
'0:2:51.85,1.1454
'0:2:51.9,1.1454
'0:2:51.95,1.1454
'0:2:52.0,1.1454
'0:2:52.05,1.1449
'0:2:52.1,1.1449
'0:2:52.15,1.1449
'0:2:52.2,1.1449
'0:2:52.25,1.1449
'0:2:52.3,1.1443
'0:2:52.35,1.1443
'0:2:52.4,1.1443
'0:2:52.45,1.1443
'0:2:52.5,1.1443
'0:2:52.55,1.1438
'0:2:52.6,1.1438
'0:2:52.65,1.1438
'0:2:52.7,1.1438
'0:2:52.75,1.1438
'0:2:52.8,1.1432
'0:2:52.85,1.1432
'0:2:52.9,1.1432
'0:2:52.95,1.1432
'0:2:53.0,1.1432
'0:2:53.05,1.1425
'0:2:53.1,1.1425
'0:2:53.15,1.1425
'0:2:53.2,1.1425
'0:2:53.25,1.1418
'0:2:53.3,1.1418
'0:2:53.35,1.1418
'0:2:53.4,1.1418
'0:2:53.45,1.1418
'0:2:53.5,1.1413
'0:2:53.55,1.1413
'0:2:53.6,1.1413
'0:2:53.65,1.1413
'0:2:53.7,1.1413
'0:2:53.75,1.1411
'0:2:53.8,1.1411
'0:2:53.85,1.1411
'0:2:53.9,1.1411
'0:2:53.95,1.1411
'0:2:54.0,1.1418
'0:2:54.05,1.1418
'0:2:54.1,1.1418
'0:2:54.15,1.1418
'0:2:54.2,1.1418
'0:2:54.25,1.1438
'0:2:54.3,1.1438
'0:2:54.35,1.1438
'0:2:54.4,1.1438
'0:2:54.45,1.1438
'0:2:54.5,1.1478
'0:2:54.55,1.1478
'0:2:54.6,1.1478
'0:2:54.65,1.1478
'0:2:54.7,1.1478
'0:2:54.75,1.1536
'0:2:54.8,1.1536
'0:2:54.85,1.1536
'0:2:54.9,1.1536
'0:2:54.95,1.1536
'0:2:55.0,1.1603
'0:2:55.05,1.1603
'0:2:55.1,1.1603
'0:2:55.15,1.1603
'0:2:55.2,1.1603
'0:2:55.25,1.1672
'0:2:55.3,1.1672
'0:2:55.35,1.1672
'0:2:55.4,1.1672
'0:2:55.45,1.1672
'0:2:55.5,1.1730
'0:2:55.55,1.1730
'0:2:55.6,1.1730
'0:2:55.65,1.1730
'0:2:55.7,1.1730
'0:2:55.75,1.1774
'0:2:55.8,1.1774
'0:2:55.85,1.1774
'0:2:55.9,1.1774
'0:2:55.95,1.1774
'0:2:56.0,1.1806
'0:2:56.05,1.1806
'0:2:56.1,1.1806
'0:2:56.15,1.1806
'0:2:56.2,1.1806
'0:2:56.25,1.1827
'0:2:56.3,1.1827
'0:2:56.35,1.1827
'0:2:56.4,1.1827
'0:2:56.45,1.1827
'0:2:56.5,1.1837
'0:2:56.55,1.1837
'0:2:56.6,1.1837
'0:2:56.65,1.1837
'0:2:56.7,1.1837
'0:2:56.75,1.1835
'0:2:56.8,1.1835
'0:2:56.85,1.1835
'0:2:56.9,1.1835
'0:2:56.95,1.1835
'0:2:57.0,1.1823
'0:2:57.05,1.1823
'0:2:57.1,1.1823
'0:2:57.15,1.1823
'0:2:57.2,1.1823
'0:2:57.25,1.1806
'0:2:57.3,1.1806
'0:2:57.35,1.1806
'0:2:57.4,1.1806
'0:2:57.45,1.1806
'0:2:57.5,1.1785
'0:2:57.55,1.1785
'0:2:57.6,1.1785
'0:2:57.65,1.1785
'0:2:57.7,1.1785
'0:2:57.75,1.1762
'0:2:57.8,1.1762
'0:2:57.85,1.1762
'0:2:57.9,1.1762
'0:2:57.95,1.1762
'0:2:58.0,1.1741
'0:2:58.05,1.1741
'0:2:58.1,1.1741
'0:2:58.15,1.1741
'0:2:58.2,1.1741
'0:2:58.25,1.1723
'0:2:58.3,1.1723
'0:2:58.35,1.1723
'0:2:58.4,1.1723
'0:2:58.45,1.1723
'0:2:58.5,1.1706
'0:2:58.55,1.1706
'0:2:58.6,1.1706
'0:2:58.65,1.1706
'0:2:58.7,1.1706
'0:2:58.75,1.1692
'0:2:58.8,1.1692
'0:2:58.85,1.1692
'0:2:58.9,1.1692
'0:2:58.95,1.1692
'0:2:59.0,1.1674
'0:2:59.05,1.1674
'0:2:59.1,1.1674
'0:2:59.15,1.1674
'0:2:59.2,1.1674
'0:2:59.25,1.1659
'0:2:59.3,1.1659
'0:2:59.35,1.1659
'0:2:59.4,1.1659
'0:2:59.45,1.1659
'0:2:59.5,1.1648
'0:2:59.55,1.1648
'0:2:59.6,1.1648
'0:2:59.65,1.1648
'0:2:59.7,1.1648
'0:2:59.75,1.1638
'0:2:59.8,1.1638
'0:2:59.85,1.1638
'0:2:59.9,1.1638
'0:2:59.95,1.1638
'0:3:0.0,1.1635
'0:3:0.05,1.1635
'0:3:0.1,1.1635
'0:3:0.15,1.1635
'0:3:0.2,1.1635
'0:3:0.25,1.1635
'0:3:0.3,1.1635
'0:3:0.35,1.1635
'0:3:0.4,1.1635
'0:3:0.45,1.1631
'0:3:0.5,1.1631
'0:3:0.55,1.1631
'0:3:0.6,1.1631
'0:3:0.65,1.1631
'0:3:0.7,1.1625
'0:3:0.75,1.1625
'0:3:0.8,1.1625
'0:3:0.85,1.1625
'0:3:0.9,1.1625
'0:3:0.95,1.1625
'0:3:1.0,1.1625
'0:3:1.05,1.1625
'0:3:1.1,1.1625
'0:3:1.15,1.1625
'0:3:1.2,1.1623
'0:3:1.25,1.1623
'0:3:1.3,1.1623
'0:3:1.35,1.1623
'0:3:1.4,1.1623
'0:3:1.45,1.1623
'0:3:1.5,1.1623
'0:3:1.55,1.1623
'0:3:1.6,1.1623
'0:3:1.65,1.1623
'0:3:1.7,1.1625
'0:3:1.75,1.1625
'0:3:1.8,1.1625
'0:3:1.85,1.1625
'0:3:1.9,1.1625
'0:3:1.95,1.1621
'0:3:2.0,1.1621
'0:3:2.05,1.1621
'0:3:2.1,1.1621
'0:3:2.15,1.1621
'0:3:2.2,1.1616
'0:3:2.25,1.1616
'0:3:2.3,1.1616
'0:3:2.35,1.1616
'0:3:2.4,1.1616
'0:3:2.45,1.1610
'0:3:2.5,1.1610
'0:3:2.55,1.1610
'0:3:2.6,1.1610
'0:3:2.65,1.1610
'0:3:2.7,1.1607
'0:3:2.75,1.1607
'0:3:2.8,1.1607
'0:3:2.85,1.1607
'0:3:2.9,1.1607
'0:3:2.95,1.1605
'0:3:3.0,1.1605
'0:3:3.05,1.1605
'0:3:3.1,1.1605
'0:3:3.15,1.1605
'0:3:3.2,1.1603
'0:3:3.25,1.1603
'0:3:3.3,1.1603
'0:3:3.35,1.1603
'0:3:3.4,1.1603
'0:3:3.45,1.1599
'0:3:3.5,1.1599
'0:3:3.55,1.1599
'0:3:3.6,1.1599
'0:3:3.65,1.1599
'0:3:3.7,1.1601
'0:3:3.75,1.1601
'0:3:3.8,1.1601
'0:3:3.85,1.1601
'0:3:3.9,1.1601
'0:3:3.95,1.1594
'0:3:4.0,1.1594
'0:3:4.05,1.1594
'0:3:4.1,1.1594
'0:3:4.15,1.1594
'0:3:4.2,1.1579
'0:3:4.25,1.1579
'0:3:4.3,1.1579
'0:3:4.35,1.1579
'0:3:4.4,1.1579
'0:3:4.45,1.1566
'0:3:4.5,1.1566
'0:3:4.55,1.1566
'0:3:4.6,1.1566
'0:3:4.65,1.1566
'0:3:4.7,1.1557
'0:3:4.75,1.1557
'0:3:4.8,1.1557
'0:3:4.85,1.1557
'0:3:4.9,1.1557
'0:3:4.95,1.1571
'0:3:5.0,1.1571
'0:3:5.05,1.1571
'0:3:5.1,1.1571
'0:3:5.15,1.1571
'0:3:5.2,1.1586
'0:3:5.25,1.1586
'0:3:5.3,1.1586
'0:3:5.35,1.1586
'0:3:5.4,1.1586
'0:3:5.45,1.1592
'0:3:5.5,1.1592
'0:3:5.55,1.1592
'0:3:5.6,1.1592
'0:3:5.65,1.1592
'0:3:5.7,1.1584
'0:3:5.75,1.1584
'0:3:5.8,1.1584
'0:3:5.85,1.1584
'0:3:5.9,1.1584
'0:3:5.95,1.1575
'0:3:6.0,1.1575
'0:3:6.05,1.1575
'0:3:6.1,1.1575
'0:3:6.15,1.1575
'0:3:6.2,1.1603
'0:3:6.25,1.1603
'0:3:6.3,1.1603
'0:3:6.35,1.1603
'0:3:6.4,1.1668
'0:3:6.45,1.1668
'0:3:6.5,1.1668
'0:3:6.55,1.1668
'0:3:6.6,1.1668
'0:3:6.65,1.1766
'0:3:6.7,1.1766
'0:3:6.75,1.1766
'0:3:6.8,1.1766
'0:3:6.85,1.1766
'0:3:6.9,1.1877
'0:3:6.95,1.1877
'0:3:7.0,1.1877
'0:3:7.05,1.1877
'0:3:7.1,1.1877
'0:3:7.15,1.1989
'0:3:7.2,1.1989
'0:3:7.25,1.1989
'0:3:7.3,1.1989
'0:3:7.35,1.1989
'0:3:7.4,1.2090
'0:3:7.45,1.2090
'0:3:7.5,1.2090
'0:3:7.55,1.2090
'0:3:7.6,1.2090
'0:3:7.65,1.2177
'0:3:7.7,1.2177
'0:3:7.75,1.2177
'0:3:7.8,1.2177
'0:3:7.85,1.2177
'0:3:7.9,1.2248
'0:3:7.95,1.2248
'0:3:8.0,1.2248
'0:3:8.05,1.2248
'0:3:8.1,1.2248
'0:3:8.15,1.2298
'0:3:8.2,1.2298
'0:3:8.25,1.2298
'0:3:8.3,1.2298
'0:3:8.35,1.2298
'0:3:8.4,1.2343
'0:3:8.45,1.2343
'0:3:8.5,1.2343
'0:3:8.55,1.2343
'0:3:8.6,1.2343
'0:3:8.65,1.2392
'0:3:8.7,1.2392
'0:3:8.75,1.2392
'0:3:8.8,1.2392
'0:3:8.85,1.2392
'0:3:8.9,1.2440
'0:3:8.95,1.2440
'0:3:9.0,1.2440
'0:3:9.05,1.2440
'0:3:9.1,1.2440
'0:3:9.15,1.2471
'0:3:9.2,1.2471
'0:3:9.25,1.2471
'0:3:9.3,1.2471
'0:3:9.35,1.2471
'0:3:9.4,1.2515
'0:3:9.45,1.2515
'0:3:9.5,1.2515
'0:3:9.55,1.2515
'0:3:9.6,1.2515
'0:3:9.65,1.2572
'0:3:9.7,1.2572
'0:3:9.75,1.2572
'0:3:9.8,1.2572
'0:3:9.85,1.2572
'0:3:9.9,1.2678
'0:3:9.95,1.2678
'0:3:10.0,1.2678
'0:3:10.05,1.2678
'0:3:10.1,1.2678
'0:3:10.15,1.2820
'0:3:10.2,1.2820
'0:3:10.25,1.2820
'0:3:10.3,1.2820
'0:3:10.35,1.2820
'0:3:10.4,1.2998
'0:3:10.45,1.2998
'0:3:10.5,1.2998
'0:3:10.55,1.2998
'0:3:10.6,1.2998
'0:3:10.65,1.3155
'0:3:10.7,1.3155
'0:3:10.75,1.3155
'0:3:10.8,1.3155
'0:3:10.85,1.3155
'0:3:10.9,1.3237
'0:3:10.95,1.3237
'0:3:11.0,1.3237
'0:3:11.05,1.3237
'0:3:11.1,1.3237
'0:3:11.15,1.3274
'0:3:11.2,1.3274
'0:3:11.25,1.3274
'0:3:11.3,1.3274
'0:3:11.35,1.3274
'0:3:11.4,1.3267
'0:3:11.45,1.3267
'0:3:11.5,1.3267
'0:3:11.55,1.3267
'0:3:11.6,1.3267
'0:3:11.65,1.3257
'0:3:11.7,1.3257
'0:3:11.75,1.3257
'0:3:11.8,1.3257
'0:3:11.85,1.3257
'0:3:11.9,1.3280
'0:3:11.95,1.3280
'0:3:12.0,1.3280
'0:3:12.05,1.3280
'0:3:12.1,1.3280
'0:3:12.15,1.3327
'0:3:12.2,1.3327
'0:3:12.25,1.3327
'0:3:12.3,1.3327
